"PointID","x","y","z","Density_0","Density_1","Momentum_x","Momentum_y","Momentum_z","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient"
151, 1.719485201225209e-01, 1.573958664587430e-01, 0.000000000000000e+00, 2.732760202812323e-04, 2.735495697386563e-07, 2.125269112141315e+00, 4.830853920108635e-05, 2.039869876661872e-06, 8.317551014214994e+03, 4.316228750340245e-04, 9.990000000004107e-01, 9.999999995894174e-04, 2.102025654736472e+01, 2.586423771718710e+02, 2.540349960327148e+02, 2.368444816836502e+01, 1.595507488819689e-04
152, 1.637861113367645e-01, 1.561030679359905e-01, 0.000000000000000e+00, 2.729792645541550e-04, 2.732525169640564e-07, 2.122961671889466e+00, 4.581825501750322e-05, 1.937499191353321e-06, 8.308497744150012e+03, 4.311532616386613e-04, 9.990000000003918e-01, 9.999999996081913e-04, 2.098765212736929e+01, 2.585219321871273e+02, 2.540349960327148e+02, 2.368996960572751e+01, 1.554249348565708e-04
153, 1.561402263876655e-01, 1.548920787504723e-01, 0.000000000000000e+00, 2.727388906695052e-04, 2.730119024693398e-07, 2.121092641063047e+00, 4.385877272608781e-05, 1.856952588415247e-06, 8.301164683896364e+03, 4.307728738067288e-04, 9.990000000003760e-01, 9.999999996240651e-04, 2.096127000815271e+01, 2.584245198267985e+02, 2.540349960327148e+02, 2.369443812226283e+01, 1.520865004510893e-04
154, 1.488987548828420e-01, 1.537451423607724e-01, 0.000000000000000e+00, 2.725632156563978e-04, 2.728360516089535e-07, 2.119726698409586e+00, 4.246386885337200e-05, 1.799767442450044e-06, 8.295805594089405e+03, 4.304948720661046e-04, 9.990000000003630e-01, 9.999999996369497e-04, 2.094200687428807e+01, 2.583534402012547e+02, 2.540349960327148e+02, 2.369770053840993e+01, 1.496489135262791e-04
155, 1.419555162797883e-01, 1.526454414214113e-01, 0.000000000000000e+00, 2.724612008047164e-04, 2.727339346430332e-07, 2.118933569805086e+00, 4.168314911067256e-05, 1.768144761421857e-06, 8.292694203551242e+03, 4.303334370173490e-04, 9.990000000003532e-01, 9.999999996468125e-04, 2.093083857941701e+01, 2.583123423068687e+02, 2.540349960327148e+02, 2.369958833883628e+01, 1.482356601199853e-04
156, 1.352087029775046e-01, 1.515768511927891e-01, 0.000000000000000e+00, 2.724674668541775e-04, 2.727402069667569e-07, 2.118982810957615e+00, 4.174178805245699e-05, 1.771805998836557e-06, 8.292889609056030e+03, 4.303433585203417e-04, 9.990000000003462e-01, 9.999999996539292e-04, 2.093161139600087e+01, 2.583159390784757e+02, 2.540349960327148e+02, 2.369942904688811e+01, 1.483334535326936e-04
157, 1.285593875278688e-01, 1.505237031066990e-01, 0.000000000000000e+00, 2.730882188748555e-04, 2.733615803633664e-07, 2.123810138014212e+00, 4.363622067313016e-05, 1.854568763576398e-06, 8.311832275939199e+03, 4.313256978750215e-04, 9.990000000003360e-01, 9.999999996639893e-04, 2.099987104508856e+01, 2.585692396643325e+02, 2.540349960327148e+02, 2.368781494038087e+01, 1.569711357124182e-04
158, 1.218061566492055e-01, 1.492976113306139e-01, 0.000000000000000e+00, 2.745595891940088e-04, 2.748344235314921e-07, 2.135250812330928e+00, 4.652951040221957e-05, 1.982890091278330e-06, 8.356720901509505e+03, 4.336541614822734e-04, 9.990000000003131e-01, 9.999999996869093e-04, 2.116200068879397e+01, 2.591691493435232e+02, 2.540349960327148e+02, 2.366035921167778e+01, 1.774872730344880e-04
159, 1.151149800788232e-01, 1.477686952283110e-01, 0.000000000000000e+00, 2.761875060117196e-04, 2.764639699026703e-07, 2.147908239453141e+00, 4.831197702127957e-05, 2.064620448142657e-06, 8.406384105659268e+03, 4.362304233728360e-04, 9.990000000002857e-01, 9.999999997144220e-04, 2.134232756531241e+01, 2.598369730552226e+02, 2.540349960327148e+02, 2.362990238140178e+01, 2.003061165041896e-04
160, 1.084994297085858e-01, 1.459400559410904e-01, 0.000000000000000e+00, 2.775785393414235e-04, 2.778563956645898e-07, 2.158723603062055e+00, 4.899908106188042e-05, 2.098768301163489e-06, 8.448820952601223e+03, 4.384318604990621e-04, 9.990000000002609e-01, 9.999999997390800e-04, 2.149728011856002e+01, 2.604118991770994e+02, 2.540349960327148e+02, 2.360377398986618e+01, 2.199140536351034e-04
161, 1.019729240357190e-01, 1.438154025467809e-01, 0.000000000000000e+00, 2.787791021664754e-04, 2.790581602601078e-07, 2.168057863821496e+00, 4.891781073434523e-05, 2.099225497939410e-06, 8.485447250867919e+03, 4.403319025645719e-04, 9.990000000002388e-01, 9.999999997612409e-04, 2.163167365956766e+01, 2.609114286404297e+02, 2.540349960327148e+02, 2.358114064617127e+01, 2.369204213757363e-04
162, 9.554870094571408e-02, 1.413990445365178e-01, 0.000000000000000e+00, 2.798243796989110e-04, 2.801044841217495e-07, 2.176184653644760e+00, 4.829265184484711e-05, 2.075620598296310e-06, 8.517336326676605e+03, 4.419862181770844e-04, 9.990000000002188e-01, 9.999999997812130e-04, 2.174919215804418e+01, 2.613489599164655e+02, 2.540349960327148e+02, 2.356136849664838e+01, 2.517913949837987e-04
163, 8.923979086157234e-02, 1.386958830736878e-01, 0.000000000000000e+00, 2.807415210067655e-04, 2.810225434938465e-07, 2.183315101959062e+00, 4.728027162608674e-05, 2.034730229985587e-06, 8.545316373966949e+03, 4.434377630725382e-04, 9.990000000002007e-01, 9.999999997992587e-04, 2.185270167387472e+01, 2.617349289847685e+02, 2.540349960327148e+02, 2.354396667531781e+01, 2.648896501355758e-04
164, 8.305899031385024e-02, 1.357114010527682e-01, 0.000000000000000e+00, 2.815518028294269e-04, 2.818336364138712e-07, 2.189614666536030e+00, 4.599150646556721e-05, 1.981385090378598e-06, 8.570036455911459e+03, 4.447202028058767e-04, 9.990000000001843e-01, 9.999999998156022e-04, 2.194446511433462e+01, 2.620775876124741e+02, 2.540349960327148e+02, 2.352854902624657e+01, 2.765015386378517e-04
165, 7.701883598511533e-02, 1.324516519782258e-01, 0.000000000000000e+00, 2.822721313557782e-04, 2.825546859938606e-07, 2.195214814437903e+00, 4.450563859724161e-05, 1.919064623922694e-06, 8.592012313605890e+03, 4.458602883458964e-04, 9.990000000001696e-01, 9.999999998304345e-04, 2.202629273610148e+01, 2.623835476342131e+02, 2.540349960327148e+02, 2.351480753783154e+01, 2.868561331866294e-04
166, 7.113157928145880e-02, 1.289232476860329e-01, 0.000000000000000e+00, 2.829161063406348e-04, 2.831993056020347e-07, 2.200221298561551e+00, 4.287986406620764e-05, 1.850295138680674e-06, 8.611658825326813e+03, 4.468795394205508e-04, 9.990000000001561e-01, 9.999999998439185e-04, 2.209964973898874e+01, 2.626581696578376e+02, 2.540349960327148e+02, 2.350249349923764e+01, 2.961388424455543e-04
167, 6.540916148264168e-02, 1.251333449327033e-01, 0.000000000000000e+00, 2.834947891086417e-04, 2.837785676354683e-07, 2.204720130901731e+00, 4.115569054761671e-05, 1.776921053758414e-06, 8.629313433671638e+03, 4.477954594810951e-04, 9.990000000001439e-01, 9.999999998561949e-04, 2.216573455624933e+01, 2.629058458261960e+02, 2.540349960327148e+02, 2.349140387623565e+01, 3.045013180227272e-04
168, 5.986318952127878e-02, 1.210896308790527e-01, 0.000000000000000e+00, 2.840172659898882e-04, 2.843015675197044e-07, 2.208781964644095e+00, 3.936333330847579e-05, 1.700292610495102e-06, 8.645253332784539e+03, 4.486224270740361e-04, 9.990000000001327e-01, 9.999999998673821e-04, 2.222553672375933e+01, 2.631302088749672e+02, 2.540349960327148e+02, 2.348137129348161e+01, 3.120687773272197e-04
169, 5.450491244018765e-02, 1.168003074981255e-01, 0.000000000000000e+00, 2.844910677111078e-04, 2.847758435197667e-07, 2.212465355883062e+00, 3.752478088004193e-05, 1.621397568293896e-06, 8.659708261750480e+03, 4.493723593509575e-04, 9.990000000001223e-01, 9.999999998775849e-04, 2.227988025200077e+01, 2.633342889116699e+02, 2.540349960327148e+02, 2.347225655897239e+01, 3.189454919272518e-04
170, 4.934519857565527e-02, 1.122740749389140e-01, 0.000000000000000e+00, 2.849224855400957e-04, 2.852076932010375e-07, 2.215819222308258e+00, 3.565596138849394e-05, 1.540954697702672e-06, 8.672870148576667e+03, 4.500552122478358e-04, 9.990000000001130e-01, 9.999999998868921e-04, 2.232945652604206e+01, 2.635206324378121e+02, 2.540349960327148e+02, 2.346394301391921e+01, 3.252189507648954e-04
171, 4.439451351290143e-02, 1.075201138796140e-01, 0.000000000000000e+00, 2.853168121410374e-04, 2.856024145256838e-07, 2.218884716323236e+00, 3.376829128613922e-05, 1.459480791846297e-06, 8.684900457546570e+03, 4.506793615573397e-04, 9.990000000001046e-01, 9.999999998953815e-04, 2.237484951172805e+01, 2.636913936204320e+02, 2.540349960327148e+02, 2.345633221693828e+01, 3.309630497865692e-04
172, 3.966289885845342e-02, 1.025480669062109e-01, 0.000000000000000e+00, 2.856785265440222e-04, 2.859644910073253e-07, 2.221696663518487e+00, 3.186979382630520e-05, 1.377339013877738e-06, 8.695935831806381e+03, 4.512518955870733e-04, 9.990000000000968e-01, 9.999999999031203e-04, 2.241655520783960e+01, 2.638484047899435e+02, 2.540349960327148e+02, 2.344934062174183e+01, 3.362405534495740e-04
173, 3.515995187248769e-02, 9.736801895416480e-02, 0.000000000000000e+00, 2.860114367816430e-04, 2.862977344904144e-07, 2.224284671914252e+00, 2.996591379870128e-05, 1.294773838447264e-06, 8.706092444593651e+03, 4.517788408427732e-04, 9.990000000000897e-01, 9.999999999101667e-04, 2.245499670481097e+01, 2.639932310510485e+02, 2.540349960327148e+02, 2.344289701040993e+01, 3.411050002756187e-04
174, 3.089480600245098e-02, 9.199047685286767e-02, 0.000000000000000e+00, 2.863187896005913e-04, 2.866053949716518e-07, 2.226673985148616e+00, 2.806011519503999e-05, 1.211936115761120e-06, 8.715469346083337e+03, 4.522653356186809e-04, 9.990000000000834e-01, 9.999999999165713e-04, 2.249053579517999e+01, 2.641272123939568e+02, 2.540349960327148e+02, 2.343694051747029e+01, 3.456021720552414e-04
175, 2.687611235744550e-02, 8.642634801436050e-02, 0.000000000000000e+00, 2.866033535447821e-04, 2.868902437662797e-07, 2.228886128587456e+00, 2.615432197716248e-05, 1.128900556887676e-06, 8.724150997918408e+03, 4.527157614551970e-04, 9.990000000000776e-01, 9.999999999223792e-04, 2.252348176331204e+01, 2.642514955409260e+02, 2.540349960327148e+02, 2.343141913550218e+01, 3.497712061131581e-04
176, 2.311202216095348e-02, 8.068691830953902e-02, 0.000000000000000e+00, 2.868674791158195e-04, 2.871546337287663e-07, 2.230939377185206e+00, 2.424924428527368e-05, 1.045676972784750e-06, 8.732209108463168e+03, 4.531338383249783e-04, 9.990000000000724e-01, 9.999999999276280e-04, 2.255409771058186e+01, 2.643670567734271e+02, 2.540349960327148e+02, 2.342628863979407e+01, 3.536453957066056e-04
177, 1.961017021749339e-02, 7.478382917672056e-02, 0.000000000000000e+00, 2.871131371484700e-04, 2.874005376666945e-07, 2.232849053956272e+00, 2.234462031471086e-05, 9.622156788758346e-07, 8.739703803474895e+03, 4.535226853448218e-04, 9.990000000000676e-01, 9.999999999323517e-04, 2.258260449325093e+01, 2.644747159531639e+02, 2.540349960327148e+02, 2.342151191729003e+01, 3.572526883304750e-04
178, 1.637765942674216e-02, 6.872905400900449e-02, 0.000000000000000e+00, 2.873419333221202e-04, 2.876295628667452e-07, 2.234627642908251e+00, 2.043939588513742e-05, 8.784063156145924e-07, 8.746684068759099e+03, 4.538848437197981e-04, 9.990000000000634e-01, 9.999999999365792e-04, 2.260918198909470e+01, 2.645751406009023e+02, 2.540349960327148e+02, 2.341705874611825e+01, 3.606158459982869e-04
179, 1.342104637653449e-02, 6.253487386831949e-02, 0.000000000000000e+00, 2.875550916597602e-04, 2.878429345771633e-07, 2.236284660878818e+00, 1.853185832270248e-05, 7.940673890870582e-07, 8.753187246719013e+03, 4.542222506021565e-04, 9.990000000000597e-01, 9.999999999403355e-04, 2.263396682607215e+01, 2.646688366999750e+02, 2.540349960327148e+02, 2.341290617005587e+01, 3.637521578245090e-04
180, 1.074632804396089e-02, 5.621385257541836e-02, 0.000000000000000e+00, 2.877533903489232e-04, 2.880414317644545e-07, 2.237826158736858e+00, 1.661973813283263e-05, 7.089198423798807e-07, 8.759237078366399e+03, 4.545361374829695e-04, 9.990000000000563e-01, 9.999999999436430e-04, 2.265704460002029e+01, 2.647561187046621e+02, 2.540349960327148e+02, 2.340903979791875e+01, 3.666724552395084e-04
181, 8.358929631539169e-03, 4.977881122634524e-02, 0.000000000000000e+00, 2.879370129502977e-04, 2.882252381730567e-07, 2.239253564852096e+00, 1.470029109513727e-05, 6.225285663653381e-07, 8.764839164008843e+03, 4.548267946506189e-04, 9.990000000000535e-01, 9.999999999465209e-04, 2.267843224202796e+01, 2.648370422656910e+02, 2.540349960327148e+02, 2.340545675449093e+01, 3.693788807296053e-04
182, 6.263693563131251e-03, 4.324280218706467e-02, 0.000000000000000e+00, 2.881052300522487e-04, 2.883936236611982e-07, 2.240561210560096e+00, 1.277037574224887e-05, 5.341709346624442e-07, 8.769971251229841e+03, 4.550930672574960e-04, 9.990000000000510e-01, 9.999999999489874e-04, 2.269804058319493e+01, 2.649112618986856e+02, 2.540349960327148e+02, 2.340217195030674e+01, 3.718601507234537e-04
183, 4.464869661926191e-03, 3.661908261899963e-02, 0.000000000000000e+00, 2.882556993835901e-04, 2.885442436130822e-07, 2.241730889781520e+00, 1.082654893513319e-05, 4.425173512101185e-07, 8.774561882894412e+03, 4.553312474305438e-04, 9.990000000000488e-01, 9.999999999510613e-04, 2.271559230839405e+01, 2.649777194855237e+02, 2.540349960327148e+02, 2.339923182692789e+01, 3.740811733334748e-04
184, 2.966106530410018e-03, 2.992108758917743e-02, 0.000000000000000e+00, 2.883827878568482e-04, 2.886714593025158e-07, 2.242718815798879e+00, 8.865216903187923e-06, 3.447513263696620e-07, 8.778439206460769e+03, 4.555324181586719e-04, 9.990000000000472e-01, 9.999999999527665e-04, 2.273042553586931e+01, 2.650338990423169e+02, 2.540349960327148e+02, 2.339674726750897e+01, 3.759581930126448e-04
185, 1.770444149808204e-03, 2.316240281952531e-02, 0.000000000000000e+00, 2.884729273163338e-04, 2.887616889920844e-07, 2.243419520041831e+00, 6.882855553522160e-06, 2.336579090467111e-07, 8.781189288304389e+03, 4.556751017243850e-04, 9.990000000000459e-01, 9.999999999541439e-04, 2.274095065397696e+01, 2.650737668069559e+02, 2.540349960327148e+02, 2.339498461129809e+01, 3.772900578307776e-04
186, 8.803077140108195e-04, 1.635673713058785e-02, 0.000000000000000e+00, 2.884884823817318e-04, 2.887772596284496e-07, 2.243540451245327e+00, 4.875406729970349e-06, 8.485508023532714e-08, 8.781663957917712e+03, 4.556997235640137e-04, 9.990000000000447e-01, 9.999999999552921e-04, 2.274276538043008e+01, 2.650806259736847e+02, 2.540349960327148e+02, 2.339468152422939e+01, 3.775196961391294e-04
187, 2.975027104868411e-04, 9.517894635561252e-03, 0.000000000000000e+00, 2.882843278754589e-04, 2.885729007636915e-07, 2.241953500648632e+00, 2.858634116696992e-06, -2.333544340349339e-07, 8.775435798090650e+03, 4.553765606271254e-04, 9.990000000000434e-01, 9.999999999565756e-04, 2.271892440362534e+01, 2.649902705701933e+02, 2.540349960327148e+02, 2.339867736712765e+01, 3.745028218474226e-04
188, 2.321125816595604e-05, 2.659746741042024e-03, 0.000000000000000e+00, 2.873634195095579e-04, 2.876510705683836e-07, 2.234794863773901e+00, 1.674192232818051e-06, -1.435512288029413e-06, 8.747341015389844e+03, 4.539188390988668e-04, 9.990000000000407e-01, 9.999999999591772e-04, 2.261164779856768e+01, 2.645842113118517e+02, 2.540349960327148e+02, 2.341665865003448e+01, 3.609278733647914e-04
4159, 1.295000000000000e+00, 3.301762424406446e-01, 5.821897993122498e-02, 2.811333339656629e-04, 2.814147484086459e-07, 2.186361654450973e+00, 1.404125697293715e-04, 1.863836335948145e-05, 8.557272653509253e+03, 4.440578588274328e-04, 9.990000000010852e-01, 9.999999989146774e-04, 2.189699198633524e+01, 2.618998875388104e+02, 2.540349960327148e+02, 2.353654489229067e+01, 2.704942151719893e-04
4160, 1.295000000000000e+00, 3.339939405931418e-01, 2.922068348825083e-02, 2.813960939974818e-04, 2.816777714576636e-07, 2.188404519351284e+00, 1.450201566277757e-04, 1.268761604603092e-05, 8.565289223793830e+03, 4.444737347455945e-04, 9.990000000011051e-01, 9.999999988949224e-04, 2.192677649199100e+01, 2.620112387134039e+02, 2.540349960327148e+02, 2.353153646759983e+01, 2.742631928502099e-04
4225, 2.321125816595604e-05, 2.619339211627139e-03, 4.618601746375043e-04, 2.873634195095577e-04, 2.876510705683835e-07, 2.234794863773900e+00, 1.399483398081994e-06, 1.704424061048111e-06, 8.747341015389840e+03, 4.539188390988665e-04, 9.990000000000407e-01, 9.999999999591774e-04, 2.261164779856695e+01, 2.645842113118433e+02, 2.540349960327148e+02, 2.341665865003485e+01, 3.609278733646988e-04
4226, 2.321125816595604e-05, 2.649625601692863e-03, 2.318122027361808e-04, 2.882614349777564e-04, 2.885499849503051e-07, 2.241775631098790e+00, 1.657431599863932e-06, 1.450064755606048e-07, 8.774738136781274e+03, 4.553403424468154e-04, 9.990000000000430e-01, 9.999999999570209e-04, 2.271628557800982e+01, 2.649805340113862e+02, 2.540349960327148e+02, 2.339910897968030e+01, 3.741689007490990e-04
4227, 1.161892334304097e+00, 3.094143454328439e-01, 5.455809731805936e-02, 2.824703053481140e-04, 2.827530580756681e-07, 2.196755617577623e+00, 1.612633928643379e-04, 2.143074784532378e-05, 8.598058883551828e+03, 4.461739061530532e-04, 9.990000000011688e-01, 9.999999988310594e-04, 2.204870173249919e+01, 2.624662211454022e+02, 2.540349960327148e+02, 2.351109975224586e+01, 2.896918024500528e-04
4228, 1.043936264910732e+00, 2.910157674742685e-01, 5.131393161729447e-02, 2.822698237400238e-04, 2.825523757961077e-07, 2.195196975386491e+00, 1.580370500110575e-04, 2.101754961836667e-05, 8.591942371534984e+03, 4.458565960499493e-04, 9.990000000011315e-01, 9.999999988684852e-04, 2.202588246574771e+01, 2.623808053772826e+02, 2.540349960327148e+02, 2.351493162428764e+01, 2.868042169378503e-04
4229, 9.394022207746211e-01, 2.747107331487388e-01, 4.843891414432594e-02, 2.820518553433150e-04, 2.823341892231011e-07, 2.193502376072596e+00, 1.545651162652309e-04, 2.057118498957838e-05, 8.585292356832326e+03, 4.455116102038252e-04, 9.990000000010960e-01, 9.999999989040048e-04, 2.200109362581275e+01, 2.622880496534109e+02, 2.540349960327148e+02, 2.351909484416355e+01, 2.836673985711569e-04
4230, 8.467574358675809e-01, 2.602601643366902e-01, 4.589088897617749e-02, 2.818151796070163e-04, 2.820972765840136e-07, 2.191662328706769e+00, 1.508381600311379e-04, 2.009009660387936e-05, 8.578071601406495e+03, 4.451370171369856e-04, 9.990000000010619e-01, 9.999999989380023e-04, 2.197420172661830e+01, 2.621874625178764e+02, 2.540349960327148e+02, 2.352361199981630e+01, 2.802644558142672e-04
4231, 7.646434744745524e-01, 2.474521746508110e-01, 4.363249482592124e-02, 2.815585489295939e-04, 2.818403890285587e-07, 2.189667131725393e+00, 1.468482773066436e-04, 1.957293284686128e-05, 8.570242041745485e+03, 4.447308426165691e-04, 9.990000000010291e-01, 9.999999989708224e-04, 2.194507115432179e+01, 2.620785458932984e+02, 2.540349960327148e+02, 2.352850607102623e+01, 2.765782278805790e-04
4232, 6.918563126672260e-01, 2.360989625797172e-01, 4.163061722008238e-02, 2.812807151829636e-04, 2.815622771793608e-07, 2.187507079109454e+00, 1.425897372133954e-04, 1.901864796548350e-05, 8.561765598084135e+03, 4.442911116412654e-04, 9.990000000009971e-01, 9.999999990027704e-04, 2.191356728379012e+01, 2.619608068565235e+02, 2.540349960327148e+02, 2.353379991099777e+01, 2.725916790963306e-04
4233, 6.273286838930814e-01, 2.260340577843232e-01, 3.985590294639242e-02, 2.809804665445897e-04, 2.812617280009240e-07, 2.185172746713007e+00, 1.380597534586434e-04, 1.842661923000855e-05, 8.552605298137576e+03, 4.438159067418847e-04, 9.990000000009660e-01, 9.999999990341147e-04, 2.187956074813072e+01, 2.618337736907060e+02, 2.540349960327148e+02, 2.353951553416605e+01, 2.682884391736935e-04
4234, 5.701144298160306e-01, 2.171098801697921e-01, 3.828232965231607e-02, 2.806566759139680e-04, 2.809376132645804e-07, 2.182655368670007e+00, 1.332593677365661e-04, 1.779677830677769e-05, 8.542726754292340e+03, 4.433034446147966e-04, 9.990000000009348e-01, 9.999999990650871e-04, 2.184293298948471e+01, 2.616970166670412e+02, 2.540349960327148e+02, 2.354567318821600e+01, 2.636535056167765e-04
4235, 5.193746269475402e-01, 2.091955759421271e-01, 3.688682428344366e-02, 2.803083617918748e-04, 2.805889504886781e-07, 2.179947310716378e+00, 1.281944148972482e-04, 1.712975185376840e-05, 8.532100021060509e+03, 4.427521724771458e-04, 9.990000000009042e-01, 9.999999990958825e-04, 2.180358316922738e+01, 2.615501738162598e+02, 2.540349960327148e+02, 2.355229019648988e+01, 2.586741181491456e-04
4236, 4.743652856452280e-01, 2.021750989198459e-01, 3.564892476697167e-02, 2.799347619277625e-04, 2.802149766596986e-07, 2.177042642810875e+00, 1.228765210874523e-04, 1.642700393903293e-05, 8.520701842120190e+03, 4.421608846255502e-04, 9.990000000008733e-01, 9.999999991266574e-04, 2.176143644574840e+01, 2.613929816816222e+02, 2.540349960327148e+02, 2.355937956853664e+01, 2.533408061970075e-04
4237, 4.344264411113166e-01, 1.959455089673181e-01, 3.455047997959065e-02, 2.795354193077862e-04, 2.798152343063562e-07, 2.173937807744247e+00, 1.173240674343000e-04, 1.569097063053507e-05, 8.508518273926753e+03, 4.415288585197440e-04, 9.990000000008425e-01, 9.999999991575287e-04, 2.171645354106647e+01, 2.612253107179129e+02, 2.540349960327148e+02, 2.356694839089741e+01, 2.476485994635066e-04
4238, 3.989724764339914e-01, 1.904154625999624e-01, 3.357538360045699e-02, 2.791102806948993e-04, 2.793896701383312e-07, 2.170632387499082e+00, 1.115630672761684e-04, 1.492518270530937e-05, 8.495547693166165e+03, 4.408560107232383e-04, 9.990000000008115e-01, 9.999999991885653e-04, 2.166864158013480e+01, 2.610472051808201e+02, 2.540349960327148e+02, 2.357499600290669e+01, 2.415983995513064e-04
4239, 3.674835357799593e-01, 1.855038736292914e-01, 3.270933794677758e-02, 2.786598710479604e-04, 2.789388096399280e-07, 2.167130462956339e+00, 1.056286768879280e-04, 1.413455626889615e-05, 8.481806143994776e+03, 4.401431728943175e-04, 9.990000000007804e-01, 9.999999992196414e-04, 2.161807283393765e+01, 2.608589484982178e+02, 2.540349960327148e+02, 2.358351103862576e+01, 2.351993517431788e-04
4240, 3.394979018312223e-01, 1.811387242090535e-01, 3.193964432916573e-02, 2.781801659130662e-04, 2.784586243287601e-07, 2.163400721401565e+00, 9.949964157931830e-05, 1.331646296570263e-05, 8.467170712066078e+03, 4.393839768630815e-04, 9.990000000007492e-01, 9.999999992507511e-04, 2.156431304017572e+01, 2.606589619000003e+02, 2.540349960327148e+02, 2.359256629717023e+01, 2.283965038122356e-04
4241, 3.146052256976335e-01, 1.772560088490318e-01, 3.125501685278272e-02, 2.776883860884366e-04, 2.779663522418591e-07, 2.159577050801319e+00, 9.341533074466677e-05, 1.250120090826046e-05, 8.452166782341617e+03, 4.386056775823314e-04, 9.990000000007153e-01, 9.999999992847360e-04, 2.150930424153633e+01, 2.604544857531710e+02, 2.540349960327148e+02, 2.360183516091456e+01, 2.214356048611564e-04
4242, 2.924405100365236e-01, 1.737987959127425e-01, 3.064541693406058e-02, 2.772032855647349e-04, 2.774807661421961e-07, 2.155805288936268e+00, 8.761175673335436e-05, 1.172133218414584e-05, 8.437366699060098e+03, 4.378379553701267e-04, 9.990000000006800e-01, 9.999999993200212e-04, 2.145514286771154e+01, 2.602532926455024e+02, 2.540349960327148e+02, 2.361096565705322e+01, 2.145819403643646e-04
4243, 2.726787571548399e-01, 1.707163928379227e-01, 3.010190610655113e-02, 2.767227445567837e-04, 2.769997441223998e-07, 2.152068954604520e+00, 8.205795390074376e-05, 1.097371652968507e-05, 8.422705783186542e+03, 4.370774551935673e-04, 9.990000000006444e-01, 9.999999993555724e-04, 2.140158808276143e+01, 2.600544800791328e+02, 2.540349960327148e+02, 2.361999831839614e+01, 2.078050345673786e-04
4244, 2.550302036197720e-01, 1.679636028395702e-01, 2.961651495761716e-02, 2.762460008991889e-04, 2.765225232539436e-07, 2.148362122093326e+00, 7.674071035710392e-05, 1.025731749278269e-05, 8.408160776352626e+03, 4.363229706701699e-04, 9.990000000006093e-01, 9.999999993906491e-04, 2.134855180724594e+01, 2.598577151565345e+02, 2.540349960327148e+02, 2.362894794380200e+01, 2.010937417608390e-04
